experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,collision_source,near_misses,min_clearance_m,intervention_rate_pct,filter_solve_ms,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,extra_controller_tire_force_truth_rows
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,0,100,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0000_pacejka_oracle_clay_sinusoidal_v5_b0_s100,ok,0,19.131932735443115,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0000_pacejka_oracle_clay_sinusoidal_v5_b0_s100/20260828_002630_344812_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.12367610537900348,0.504544,0.09444574238227146,3.534619944598338,5.161699999999999,0.7069239889196676,2.457900641025641,3.7053,123.29938779046313,47.314931,1.491183,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,0,101,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0001_pacejka_oracle_clay_sinusoidal_v5_b0_s101,ok,0,19.167044639587402,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0001_pacejka_oracle_clay_sinusoidal_v5_b0_s101/20260828_002649_487772_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1247,0.11942945375699181,0.534123,0.09118149861495844,3.5012171745152356,5.1394,0.7002434349030471,2.5035445068163593,3.53,118.87511200760225,47.035965,1.669681,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,0,102,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0002_pacejka_oracle_clay_sinusoidal_v5_b0_s102,ok,0,19.16015386581421,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0002_pacejka_oracle_clay_sinusoidal_v5_b0_s102/20260828_002708_676184_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.15841720793758948,0.644045,0.1126495650969529,3.6734409972299176,5.17753,0.7346881994459835,2.5206089743589746,3.73,124.89887858341291,49.093496,0.985201,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,0,103,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0003_pacejka_oracle_clay_sinusoidal_v5_b0_s103,ok,0,19.169541835784912,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0003_pacejka_oracle_clay_sinusoidal_v5_b0_s103/20260828_002727_875816_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.12525416616186455,0.5294,0.09347943951985227,3.5485755309325944,5.176749999999999,0.7097151061865189,2.5719551282051283,3.6853,122.44759038491723,47.454144,1.520221,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,0,104,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0004_pacejka_oracle_clay_sinusoidal_v5_b0_s104,ok,0,19.17677593231201,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0004_pacejka_oracle_clay_sinusoidal_v5_b0_s104/20260828_002747_040763_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.1520758615298502,0.654206,0.11159039519852261,3.6151059095106186,5.1973199999999995,0.7230211819021237,2.5101923076923076,3.8970999999999982,123.2424854475851,48.418931,1.197979,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,4,100,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0005_pacejka_oracle_clay_sinusoidal_v5_b4_s100,ok,0,19.417612075805664,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0005_pacejka_oracle_clay_sinusoidal_v5_b4_s100/20260828_002806_251712_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.14069901371831486,0.524665,0.1085098624192059,3.5763970452446907,5.11391,0.7152794090489382,2.499591346153846,3.71,123.5397044075299,47.860483,1.296456,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,4,101,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0006_pacejka_oracle_clay_sinusoidal_v5_b4_s101,ok,0,19.358970165252686,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0006_pacejka_oracle_clay_sinusoidal_v5_b4_s101/20260828_002825_682749_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1247,0.1512266061643336,0.643276,0.11216837396121884,3.5999750692520776,5.137099999999999,0.7199950138504155,2.9359582999198075,4.6,119.33680609934427,48.331826,1.287692,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,4,102,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0007_pacejka_oracle_clay_sinusoidal_v5_b4_s102,ok,0,19.377203941345215,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0007_pacejka_oracle_clay_sinusoidal_v5_b4_s102/20260828_002845_054041_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.15291211409907754,0.678483,0.11457961403508772,3.5839291782086797,5.14786,0.7167858356417359,2.538573717948718,3.6252999999999997,124.58649626802062,47.97085,1.430907,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,4,103,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0008_pacejka_oracle_clay_sinusoidal_v5_b4_s103,ok,0,19.40569019317627,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0008_pacejka_oracle_clay_sinusoidal_v5_b4_s103/20260828_002904_447995_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.14191897195360278,0.572731,0.10606648014773777,3.5960087719298244,5.09199,0.7192017543859649,2.488934294871795,3.67,122.61475681991757,48.195303,1.277223,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,4,104,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0009_pacejka_oracle_clay_sinusoidal_v5_b4_s104,ok,0,19.35372495651245,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0009_pacejka_oracle_clay_sinusoidal_v5_b4_s104/20260828_002923_861076_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1247,0.15030077370319903,0.636123,0.11173392613111728,3.595083471837489,5.16247,0.7190166943674978,2.5709943865276665,3.6754,123.03338784981122,48.198552,1.282955,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,8,100,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0010_pacejka_oracle_clay_sinusoidal_v5_b8_s100,ok,0,19.467880964279175,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0010_pacejka_oracle_clay_sinusoidal_v5_b8_s100/20260828_002943_239528_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.13357839523279777,0.43433,0.10233028254847645,3.3696639889196676,5.20353,0.6739327977839336,2.507147435897436,3.7,122.69302765718405,44.885946,1.873686,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,8,101,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0011_pacejka_oracle_clay_sinusoidal_v5_b8_s101,ok,0,19.45725440979004,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0011_pacejka_oracle_clay_sinusoidal_v5_b8_s101/20260828_003002_728681_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.13251731192103372,0.481611,0.10019563896583564,3.361726131117267,5.177899999999999,0.6723452262234534,2.449903846153846,3.58,118.31166066476354,44.97703,1.997338,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,8,102,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0012_pacejka_oracle_clay_sinusoidal_v5_b8_s102,ok,0,19.45685076713562,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0012_pacejka_oracle_clay_sinusoidal_v5_b8_s102/20260828_003022_193955_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.129656115060212,0.45624,0.09915887072945523,3.3779262234533705,5.254579999999999,0.675585244690674,2.485136217948718,3.5905999999999993,123.67455898082707,45.049247,1.976251,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,8,103,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0013_pacejka_oracle_clay_sinusoidal_v5_b8_s103,ok,0,19.455023288726807,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0013_pacejka_oracle_clay_sinusoidal_v5_b8_s103/20260828_003041_669831_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.14284727143801285,0.505462,0.10641423822714682,3.354843674976916,5.2278,0.6709687349953832,2.535072115384615,3.9,121.77281609632252,44.804603,2.014568,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,5.0,8,104,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0014_pacejka_oracle_clay_sinusoidal_v5_b8_s104,ok,0,19.50968909263611,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0014_pacejka_oracle_clay_sinusoidal_v5_b8_s104/20260828_003101_153615_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.13997764710406257,0.477027,0.10614700923361034,3.3397356417359187,5.26549,0.6679471283471837,2.563028846153846,3.87,122.04917679816208,44.618535,1.920443,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,0,100,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0015_pacejka_oracle_clay_sinusoidal_v7_b0_s100,ok,0,19.165061712265015,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0015_pacejka_oracle_clay_sinusoidal_v7_b0_s100/20260828_003120_678464_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.684480327174566,2.266589,0.37932859464450597,4.250607017543859,6.23353,0.607229573934837,3.278741987179487,6.144299999999991,127.64458161497848,56.406855,-0.260831,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,0,101,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0016_pacejka_oracle_clay_sinusoidal_v7_b0_s101,ok,0,19.16868495941162,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0016_pacejka_oracle_clay_sinusoidal_v7_b0_s101/20260828_003139_858365_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.6307998280519944,2.139259,0.3554744090489381,4.163263619575254,6.1165199999999995,0.5947519456536077,3.3504647435897437,8.125999999999994,123.07552902402574,55.39451,0.028318,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,0,102,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0017_pacejka_oracle_clay_sinusoidal_v7_b0_s102,ok,0,19.173938512802124,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0017_pacejka_oracle_clay_sinusoidal_v7_b0_s102/20260828_003159_045120_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.651040954271758,2.090386,0.3706768060941828,4.208717820867959,6.0660099999999995,0.601245402981137,3.3590785256410256,7.005299999999999,128.33725239083793,55.893186,-0.237186,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,0,103,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0018_pacejka_oracle_clay_sinusoidal_v7_b0_s103,ok,0,19.170534372329712,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0018_pacejka_oracle_clay_sinusoidal_v7_b0_s103/20260828_003218_233075_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.6322840702165416,2.128875,0.35293921975992604,4.180672114496768,6.18001,0.5972388734995383,4.0791025641025636,8.857799999999994,126.42138300857903,55.611993,-0.047299,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,0,104,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0019_pacejka_oracle_clay_sinusoidal_v7_b0_s104,ok,0,19.17329239845276,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0019_pacejka_oracle_clay_sinusoidal_v7_b0_s104/20260828_003237_455047_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.6318551103559713,2.231188,0.34349990397045244,4.1225132040627885,6.17364,0.5889304577232555,3.313966346153846,7.510699999999995,126.5939557955538,54.841107,0.278372,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,4,100,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0020_pacejka_oracle_clay_sinusoidal_v7_b4_s100,ok,0,19.41432476043701,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0020_pacejka_oracle_clay_sinusoidal_v7_b4_s100/20260828_003256_640873_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1247,0.6998957580622693,2.353,0.39427762326869803,4.1876567867036005,6.10365,0.5982366838148001,3.948476343223737,8.251399999999984,127.27527685287414,55.672679,-0.038015,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,4,101,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0021_pacejka_oracle_clay_sinusoidal_v7_b4_s101,ok,0,19.422967672348022,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0021_pacejka_oracle_clay_sinusoidal_v7_b4_s101/20260828_003316_085823_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.6372540553937251,2.07885,0.36622290858725765,4.199250600184672,6.099959999999999,0.5998929428835246,3.3357772435897437,7.019799999999982,123.25689216861707,55.967131,-0.204974,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,4,102,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0022_pacejka_oracle_clay_sinusoidal_v7_b4_s102,ok,0,19.415610551834106,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0022_pacejka_oracle_clay_sinusoidal_v7_b4_s102/20260828_003335_501943_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.6083687302940188,2.042567,0.3404209510618652,4.126430378578024,6.0103,0.5894900540825748,4.088685897435898,8.783599999999996,128.00024790656937,54.886928,0.085443,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,4,103,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0023_pacejka_oracle_clay_sinusoidal_v7_b4_s103,ok,0,19.364685535430908,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0023_pacejka_oracle_clay_sinusoidal_v7_b4_s103/20260828_003354_940232_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.5895882505616877,1.967128,0.34777236749769164,4.186706740535549,6.07871,0.5981009629336499,3.799807692307692,9.017799999999994,126.38104660275405,55.772825,-0.340032,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,4,104,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0024_pacejka_oracle_clay_sinusoidal_v7_b4_s104,ok,0,19.35603141784668,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0024_pacejka_oracle_clay_sinusoidal_v7_b4_s104/20260828_003414_307386_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.6466968680659098,2.144149,0.36732905447830105,4.180324469067405,6.055289999999999,0.5971892098667722,3.254775641025641,6.8894999999999955,126.80218458581294,55.637076,-0.183953,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,8,100,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0025_pacejka_oracle_clay_sinusoidal_v7_b8_s100,ok,0,19.505972385406494,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0025_pacejka_oracle_clay_sinusoidal_v7_b8_s100/20260828_003433_688172_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.4873526126973048,1.87093,0.301852379501385,3.8670255771006463,5.88584,0.5524322253000923,3.2092708333333335,5.572999999999997,125.63877920072653,51.5075,1.180915,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,8,101,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0026_pacejka_oracle_clay_sinusoidal_v7_b8_s101,ok,0,19.50294804573059,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0026_pacejka_oracle_clay_sinusoidal_v7_b8_s101/20260828_003453_251161_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.5321261506119523,2.167858,0.32912638873499545,3.895229639889197,6.05566,0.5564613771270281,3.2943349358974356,7.477099999999998,121.57708708533819,52.036285,1.354358,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,8,102,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0027_pacejka_oracle_clay_sinusoidal_v7_b8_s102,ok,0,19.521628618240356,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0027_pacejka_oracle_clay_sinusoidal_v7_b8_s102/20260828_003512_731149_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.5282114781974425,2.179953,0.316459730378578,3.896074792243767,6.06968,0.556582113177681,4.071971153846154,9.377699999999997,126.99351040888826,51.872257,1.417012,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,8,103,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0028_pacejka_oracle_clay_sinusoidal_v7_b8_s103,ok,0,19.50848078727722,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0028_pacejka_oracle_clay_sinusoidal_v7_b8_s103/20260828_003532_275356_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.5325794605150418,2.154749,0.3231961865189289,3.90779972299169,5.969599999999999,0.5582571032845272,3.3631650641025637,7.227699999999997,125.10143372096294,52.146965,1.246749,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,7.0,8,104,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0029_pacejka_oracle_clay_sinusoidal_v7_b8_s104,ok,0,19.468610525131226,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0029_pacejka_oracle_clay_sinusoidal_v7_b8_s104/20260828_003551_794222_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.5677846925429111,2.16165,0.34057901569713755,3.9547918744228996,6.02724,0.5649702677746999,3.170072115384615,5.5259999999999945,125.68492998372301,52.691308,1.07235,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,9.0,0,100,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0030_pacejka_oracle_clay_sinusoidal_v9_b0_s100,ok,0,19.17093849182129,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0030_pacejka_oracle_clay_sinusoidal_v9_b0_s100/20260828_003611_292235_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.7139947251330042,2.357236,0.40047272576177284,4.254891228070176,6.28019,0.47276569200779733,3.4077964743589746,8.472399999999997,127.75128601972607,56.477468,-0.212966,0,chrono_body_contact,0,,,,,,,,0
mpc_tire_model_sweep,pacejka_oracle,standard,pacejka-oracle,tire_force_static,clay,sinusoidal,9.0,0,101,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0031_pacejka_oracle_clay_sinusoidal_v9_b0_s101,ok,0,19.16577386856079,15.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/mpc_tire_model_sweep_calibrated_20260828_002629/raw/0031_pacejka_oracle_clay_sinusoidal_v9_b0_s101/20260828_003630_480694_clay_sinusoidal_acados_pacejka-oracle/diag_clay_sinusoidal_acados_pacejka-oracle.csv,,,1248,0.752224338737098,2.392462,0.41034415050784856,4.269885226223454,6.2615799999999995,0.47443169180260597,3.3269150641025638,7.068999999999992,123.71939500276883,56.810252,-0.114326,0,chrono_body_contact,0,,,,,,,,0
